LS502803,LS SF DEC BP,20171201,9,329
LS696328,LS SF DEC BP,20171201,9,329
LS359563,LS SF DEC BP,20171201,9,329
LS696939,LS SF DEC BP,20171201,9,329
LS277887,LS SF DEC BP,20171201,9,329
LS481389,LS SF DEC BP,20171201,9,329
LS229428,LS SF DEC BP,20171201,9,329
LS293709,LS SF DEC BP,20171201,9,329
LS003650,LS SF DEC BP,20171201,9,329
LS474601,LS SF DEC BP,20171201,9,329
LS007289,LS SF DEC BP,20171201,9,329
LS240635,LS SF DEC BP,20171201,9,329
LS428612,LS SF DEC BP,20171201,9,329
LS037607,LS SF DEC BP,20171201,9,329
LS957492,LS SF DEC BP,20171201,9,329
LS565697,LS SF DEC BP,20171201,9,329
LS022995,LS SF DEC BP,20171201,9,329
LS246023,LS SF DEC BP,20171201,9,329
LS347658,LS SF DEC BP,20171201,9,329
LS867470,LS SF DEC BP,20171201,9,329
LS673020,LS SF DEC BP,20171201,9,329
LS206453,LS SF DEC BP,20171201,9,329
LS752851,LS SF DEC BP,20171201,9,329
LS139492,LS SF DEC BP,20171201,9,329
LS010308,LS SF DEC BP,20171201,9,329
LS423023,LS SF DEC BP,20171201,9,329
LS330990,LS SF DEC BP,20171201,9,329
LS573025,LS SF DEC BP,20171201,9,329
LS775386,LS SF DEC BP,20171201,9,329
LS797747,LS SF DEC BP,20171201,9,329
LS134160,LS SF DEC BP,20171201,9,329
LS545595,LS SF DEC BP,20171201,9,329
LS079263,LS SF DEC BP,20171201,9,329
LS230307,LS SF DEC BP,20171201,9,329
LS045239,LS SF DEC BP,20171201,9,329
LS687942,LS SF DEC BP,20171201,9,329
LS032278,LS SF DEC BP,20171201,9,329
LS154027,LS SF DEC BP,20171201,9,329
LS192157,LS SF DEC BP,20171201,9,329
LS143197,LS SF DEC BP,20171201,9,329
LS917274,LS SF DEC BP,20171201,9,329
LS807219,LS SF DEC BP,20171201,9,329
LS946929,LS SF DEC BP,20171201,9,329
LS739437,LS SF DEC BP,20171201,9,329
LS351370,LS SF DEC BP,20171201,9,329
LS490147,LS SF DEC BP,20171201,9,329
LS132135,LS SF DEC BP,20171201,9,329
LS364009,LS SF DEC BP,20171201,9,329
LS745843,LS SF DEC BP,20171201,9,329
LS370503,LS SF DEC BP,20171201,9,329
LS026661,LS SF DEC BP,20171201,9,329
LS936700,LS SF DEC BP,20171201,9,329
LS277970,LS SF DEC BP,20171201,9,329
LS356311,LS SF DEC BP,20171201,9,329
LS019797,LS SF DEC BP,20171201,9,329
LS237871,LS SF DEC BP,20171201,9,329
LS129222,LS SF DEC BP,20171201,9,329
LS862737,LS SF DEC BP,20171201,9,329
LS674471,LS SF DEC BP,20171201,9,329
LS651061,LS SF DEC BP,20171201,9,329
LS940517,LS SF DEC BP,20171201,9,329
LS199693,LS SF DEC BP,20171201,9,329
LS050909,LS SF DEC BP,20171201,9,329
LS983011,LS SF DEC BP,20171201,9,329
LS835641,LS SF DEC BP,20171201,9,329
LS141048,LS SF DEC BP,20171201,9,329
LS615218,LS SF DEC BP,20171201,9,329
LS196438,LS SF DEC BP,20171201,9,329
LS008242,LS SF DEC BP,20171201,9,329
LS156108,LS SF DEC BP,20171201,9,329
LS780922,LS SF DEC BP,20171201,9,329
LS002922,LS SF DEC BP,20171201,9,329
LS431108,LS SF DEC BP,20171201,9,329
LS533804,LS SF DEC BP,20171201,9,329
LS904947,LS SF DEC BP,20171201,9,329
LS413507,LS SF DEC BP,20171201,9,329
LS833125,LS SF DEC BP,20171201,9,329
LS663788,LS SF DEC BP,20171201,9,329
LS409677,LS SF DEC BP,20171201,9,329
LS178897,LS SF DEC BP,20171201,9,329
LS231877,LS SF DEC BP,20171201,9,329
LS269156,LS SF DEC BP,20171201,9,329
LS175404,LS SF DEC BP,20171201,9,329
LS978606,LS SF DEC BP,20171201,9,329
LS799039,LS SF DEC BP,20171201,9,329
LS263768,LS SF DEC BP,20171201,9,329
LS925507,LS SF DEC BP,20171201,9,329
LS976816,LS SF DEC BP,20171201,9,329
LS230857,LS SF DEC BP,20171201,9,329
LS982896,LS SF DEC BP,20171201,9,329
LS683276,LS SF DEC BP,20171201,9,329
LS381552,LS SF DEC BP,20171201,9,329
LS869970,LS SF DEC BP,20171201,9,329
LS169254,LS SF DEC BP,20171201,9,329
LS212854,LS SF DEC BP,20171201,9,329
LS392763,LS SF DEC BP,20171201,9,329
LS212318,LS SF DEC BP,20171201,9,329
LS172461,LS SF DEC BP,20171201,9,329
LS631871,LS SF DEC BP,20171201,9,329
LS783207,LS SF DEC BP,20171201,9,329
LS045065,LS SF DEC BP,20171201,9,329
LS709481,LS SF DEC BP,20171201,9,329
LS332143,LS SF DEC BP,20171201,9,329
LS490012,LS SF DEC BP,20171201,9,329
LS428571,LS SF DEC BP,20171201,9,329
LS335755,LS SF DEC BP,20171201,9,329
LS017205,LS SF DEC BP,20171201,9,329
LS125967,LS SF DEC BP,20171201,9,329
LS367281,LS SF DEC BP,20171201,9,329
LS028602,LS SF DEC BP,20171201,9,329
LS725514,LS SF DEC BP,20171201,9,329
LS456640,LS SF DEC BP,20171201,9,329
LS110718,LS SF DEC BP,20171201,9,329
LS119077,LS SF DEC BP,20171201,9,329
LS040731,LS SF DEC BP,20171201,9,329
LS307557,LS SF DEC BP,20171201,9,329
LS588944,LS SF DEC BP,20171201,9,329
LS959029,LS SF DEC BP,20171201,9,329
LS356963,LS SF DEC BP,20171201,9,329
LS219380,LS SF DEC BP,20171201,9,329
LS952748,LS SF DEC BP,20171201,9,329
LS049393,LS SF DEC BP,20171201,9,329
LS513639,LS SF DEC BP,20171201,9,329
LS286130,LS SF DEC BP,20171201,9,329
LS809763,LS SF DEC BP,20171201,9,329
LS012320,LS SF DEC BP,20171201,9,329
LS905293,LS SF DEC BP,20171201,9,329
LS606521,LS SF DEC BP,20171201,9,329
LS175891,LS SF DEC BP,20171201,9,329
LS796946,LS SF DEC BP,20171201,9,329
LS546035,LS SF DEC BP,20171201,9,329
LS278992,LS SF DEC BP,20171201,9,329
LS925206,LS SF DEC BP,20171201,9,329
LS093151,LS SF DEC BP,20171201,9,329
LS690379,LS SF DEC BP,20171201,9,329
LS790274,LS SF DEC BP,20171201,9,329
LS996985,LS SF DEC BP,20171201,9,329
LS552456,LS SF DEC BP,20171201,9,329
LS496389,LS SF DEC BP,20171201,9,329
LS513013,LS SF DEC BP,20171201,9,329
LS095692,LS SF DEC BP,20171201,9,329
LS816098,LS SF DEC BP,20171201,9,329
LS965200,LS SF DEC BP,20171201,9,329
LS187903,LS SF DEC BP,20171201,9,329
LS653040,LS SF DEC BP,20171201,9,329
LS219856,LS SF DEC BP,20171201,9,329
LS493163,LS SF DEC BP,20171201,9,329
LS625052,LS SF DEC BP,20171201,9,329
LS719527,LS SF DEC BP,20171201,9,329
LS088439,LS SF DEC BP,20171201,9,329
LS382324,LS SF DEC BP,20171201,9,329
LS860396,LS SF DEC BP,20171201,9,329
LS717335,LS SF DEC BP,20171201,9,329
LS747981,LS SF DEC BP,20171201,9,329
LS556771,LS SF DEC BP,20171201,9,329
LS941283,LS SF DEC BP,20171201,9,329
LS227467,LS SF DEC BP,20171201,9,329
LS312161,LS SF DEC BP,20171201,9,329
LS495221,LS SF DEC BP,20171201,9,329
LS640802,LS SF DEC BP,20171201,9,329
LS363240,LS SF DEC BP,20171201,9,329
LS251996,LS SF DEC BP,20171201,9,329
LS362972,LS SF DEC BP,20171201,9,329
LS397783,LS SF DEC BP,20171201,9,329
LS178932,LS SF DEC BP,20171201,9,329
LS999666,LS SF DEC BP,20171201,9,329
LS355237,LS SF DEC BP,20171201,9,329
LS767665,LS SF DEC BP,20171201,9,329
LS689343,LS SF DEC BP,20171201,9,329
LS717479,LS SF DEC BP,20171201,9,329
LS532499,LS SF DEC BP,20171201,9,329
LS332575,LS SF DEC BP,20171201,9,329
LS928649,LS SF DEC BP,20171201,9,329
LS132439,LS SF DEC BP,20171201,9,329
LS861789,LS SF DEC BP,20171201,9,329
LS986897,LS SF DEC BP,20171201,9,329
LS795513,LS SF DEC BP,20171201,9,329
LS973913,LS SF DEC BP,20171201,9,329
LS320620,LS SF DEC BP,20171201,9,329
LS730044,LS SF DEC BP,20171201,9,329
LS727378,LS SF DEC BP,20171201,9,329
LS327585,LS SF DEC BP,20171201,9,329
LS870153,LS SF DEC BP,20171201,9,329
LS055879,LS SF DEC BP,20171201,9,329
LS292375,LS SF DEC BP,20171201,9,329
LS930745,LS SF DEC BP,20171201,9,329
LS730140,LS SF DEC BP,20171201,9,329
LS224133,LS SF DEC BP,20171201,9,329
LS225797,LS SF DEC BP,20171201,9,329
LS177258,LS SF DEC BP,20171201,9,329
LS176679,LS SF DEC BP,20171201,9,329
LS654574,LS SF DEC BP,20171201,9,329
LS178079,LS SF DEC BP,20171201,9,329
LS995803,LS SF DEC BP,20171201,9,329
LS316693,LS SF DEC BP,20171201,9,329
LS099697,LS SF DEC BP,20171201,9,329
LS655358,LS SF DEC BP,20171201,9,329
LS394438,LS SF DEC BP,20171201,9,329
LS599039,LS SF DEC BP,20171201,9,329
LS364204,LS SF DEC BP,20171201,9,329
LS553263,LS SF DEC BP,20171201,9,329
LS968466,LS SF DEC BP,20171201,9,329
LS384372,LS SF DEC BP,20171201,9,329
LS323184,LS SF DEC BP,20171201,9,329
LS326013,LS SF DEC BP,20171201,9,329
LS067555,LS SF DEC BP,20171201,9,329
LS039516,LS SF DEC BP,20171201,9,329
LS517946,LS SF DEC BP,20171201,9,329
LS795066,LS SF DEC BP,20171201,9,329
LS866372,LS SF DEC BP,20171201,9,329
LS312981,LS SF DEC BP,20171201,9,329
LS823035,LS SF DEC BP,20171201,9,329
LS041733,LS SF DEC BP,20171201,9,329
LS017531,LS SF DEC BP,20171201,9,329
LS029415,LS SF DEC BP,20171201,9,329
LS844277,LS SF DEC BP,20171201,9,329
LS387157,LS SF DEC BP,20171201,9,329
LS527057,LS SF DEC BP,20171201,9,329
LS618271,LS SF DEC BP,20171201,9,329
LS876044,LS SF DEC BP,20171201,9,329
LS072558,LS SF DEC BP,20171201,9,329
LS251021,LS SF DEC BP,20171201,9,329
LS514242,LS SF DEC BP,20171201,9,329
LS452138,LS SF DEC BP,20171201,9,329
LS901046,LS SF DEC BP,20171201,9,329
LS628707,LS SF DEC BP,20171201,9,329
LS276960,LS SF DEC BP,20171201,9,329
LS869310,LS SF DEC BP,20171201,9,329
LS640438,LS SF DEC BP,20171201,9,329
LS198526,LS SF DEC BP,20171201,9,329
LS054003,LS SF DEC BP,20171201,9,329
LS083736,LS SF DEC BP,20171201,9,329
LS355125,LS SF DEC BP,20171201,9,329
LS180465,LS SF DEC BP,20171201,9,329
LS597961,LS SF DEC BP,20171201,9,329
LS218695,LS SF DEC BP,20171201,9,329
LS796812,LS SF DEC BP,20171201,9,329
LS437301,LS SF DEC BP,20171201,9,329
LS853699,LS SF DEC BP,20171201,9,329
LS075790,LS SF DEC BP,20171201,9,329
LS044468,LS SF DEC BP,20171201,9,329
LS996596,LS SF DEC BP,20171201,9,329
LS205863,LS SF DEC BP,20171201,9,329
LS942758,LS SF DEC BP,20171201,9,329
LS442374,LS SF DEC BP,20171201,9,329
LS494269,LS SF DEC BP,20171201,9,329
LS651727,LS SF DEC BP,20171201,9,329
LS927638,LS SF DEC BP,20171201,9,329
LS287195,LS SF DEC BP,20171201,9,329
LS095872,LS SF DEC BP,20171201,9,329
LS256210,LS SF DEC BP,20171201,9,329
LS567398,LS SF DEC BP,20171201,9,329
LS671864,LS SF DEC BP,20171201,9,329
LS793147,LS SF DEC BP,20171201,9,329
LS005581,LS SF DEC BP,20171201,9,329
LS707621,LS SF DEC BP,20171201,9,329
LS371724,LS SF DEC BP,20171201,9,329
LS427286,LS SF DEC BP,20171201,9,329
LS349093,LS SF DEC BP,20171201,9,329
LS317022,LS SF DEC BP,20171201,9,329
LS466060,LS SF DEC BP,20171201,9,329
LS712471,LS SF DEC BP,20171201,9,329
LS093453,LS SF DEC BP,20171201,9,329
LS717045,LS SF DEC BP,20171201,9,329
LS235969,LS SF DEC BP,20171201,9,329
LS323302,LS SF DEC BP,20171201,9,329
LS675726,LS SF DEC BP,20171201,9,329
LS604141,LS SF DEC BP,20171201,9,329
LS683720,LS SF DEC BP,20171201,9,329
LS061540,LS SF DEC BP,20171201,9,329
LS879530,LS SF DEC BP,20171201,9,329
LS684070,LS SF DEC BP,20171201,9,329
LS666943,LS SF DEC BP,20171201,9,329
LS484894,LS SF DEC BP,20171201,9,329
LS957571,LS SF DEC BP,20171201,9,329
LS967564,LS SF DEC BP,20171201,9,329
LS882541,LS SF DEC BP,20171201,9,329
LS528002,LS SF DEC BP,20171201,9,329
LS761967,LS SF DEC BP,20171201,9,329
LS969285,LS SF DEC BP,20171201,9,329
LS787276,LS SF DEC BP,20171201,9,329
LS499821,LS SF DEC BP,20171201,9,329
LS305067,LS SF DEC BP,20171201,9,329
LS131693,LS SF DEC BP,20171201,9,329
LS148042,LS SF DEC BP,20171201,9,329
LS996651,LS SF DEC BP,20171201,9,329
LS651915,LS SF DEC BP,20171201,9,329
LS327965,LS SF DEC BP,20171201,9,329
LS099140,LS SF DEC BP,20171201,9,329
LS643085,LS SF DEC BP,20171201,9,329
LS260266,LS SF DEC BP,20171201,9,329
LS119162,LS SF DEC BP,20171201,9,329
LS728756,LS SF DEC BP,20171201,9,329
LS881566,LS SF DEC BP,20171201,9,329
LS400864,LS SF DEC BP,20171201,9,329
LS043130,LS SF DEC BP,20171201,9,329
LS697510,LS SF DEC BP,20171201,9,329
LS280927,LS SF DEC BP,20171201,9,329
LS085067,LS SF DEC BP,20171201,9,329
LS561067,LS SF DEC BP,20171201,9,329
LS986828,LS SF DEC BP,20171201,9,329
LS239250,LS SF DEC BP,20171201,9,329
LS025723,LS SF DEC BP,20171201,9,329
LS148152,LS SF DEC BP,20171201,9,329
LS757293,LS SF DEC BP,20171201,9,329
LS160055,LS SF DEC BP,20171201,9,329
LS139169,LS SF DEC BP,20171201,9,329
LS019497,LS SF DEC BP,20171201,9,329
LS026991,LS SF DEC BP,20171201,9,329
LS174001,LS SF DEC BP,20171201,9,329
LS051355,LS SF DEC BP,20171201,9,329
LS410202,LS SF DEC BP,20171201,9,329
LS792955,LS SF DEC BP,20171201,9,329
LS057638,LS SF DEC BP,20171201,9,329
LS559428,LS SF DEC BP,20171201,9,329
LS772202,LS SF DEC BP,20171201,9,329
LS943423,LS SF DEC BP,20171201,9,329
LS380458,LS SF DEC BP,20171201,9,329
LS538846,LS SF DEC BP,20171201,9,329
LS765180,LS SF DEC BP,20171201,9,329
LS867142,LS SF DEC BP,20171201,9,329
LS551923,LS SF DEC BP,20171201,9,329
LS105496,LS SF DEC BP,20171201,9,329
LS724798,LS SF DEC BP,20171201,9,329
LS562180,LS SF DEC BP,20171201,9,329
LS293843,LS SF DEC BP,20171201,9,329
LS232050,LS SF DEC BP,20171201,9,329
